dataset,seed,budget,method,method_label,coverage_value,coverage_ratio,coverage_proxy_upper_bound,coverage_to_proxy_upper_bound,matched_rows,seed_n
kr_vs_kp,seed_0,budget_50,herding,Herding,3164833333.090675,0.043671690149397466,20132751680.378044,0.157198250062122,100,0
kr_vs_kp,seed_0,budget_50,random,Random,4079770750.670569,0.05629695638027934,20132751680.378044,0.2026434744460108,100,0
kr_vs_kp,seed_1,budget_25,histdistill_greedy,HistDistill-Greedy,11766486978.224323,0.15671852340435827,11766486978.224325,0.9999999999999999,50,1
kr_vs_kp,seed_1,budget_25,histdistill_importance,ImportanceSample,1823910382.9818594,0.024292768314942773,11766486978.224325,0.15500891526564242,50,1
kr_vs_kp,seed_1,budget_25,histdistill_refined,HistDistill-Refined,1520165110.7558692,0.02024716739408953,11766486978.224325,0.12919447525579777,50,1
kr_vs_kp,seed_1,budget_25,histdistill_density,HistDistill-Density,1520165110.7558692,0.02024716739408953,11766486978.224325,0.12919447525579777,50,1
kr_vs_kp,seed_1,budget_25,herding,Herding,1653346637.6542783,0.022021019885396693,11766486978.224325,0.14051319146607205,50,1
kr_vs_kp,seed_1,budget_25,random,Random,2450561967.2919626,0.032639177159301314,11766486978.224325,0.20826623713833198,50,1
kr_vs_kp,seed_1,budget_50,histdistill_greedy,HistDistill-Greedy,21027232729.320095,0.2800629338831037,21027232729.320107,0.9999999999999994,100,1
kr_vs_kp,seed_1,budget_50,histdistill_importance,ImportanceSample,4447088358.984257,0.05923102811897205,21027232729.320107,0.21149185041278842,100,1
kr_vs_kp,seed_1,budget_50,histdistill_refined,HistDistill-Refined,3712734725.233284,0.04945012942328973,21027232729.320107,0.17656791899469937,100,1
kr_vs_kp,seed_1,budget_50,histdistill_density,HistDistill-Density,3712734725.233284,0.04945012942328973,21027232729.320107,0.17656791899469937,100,1
kr_vs_kp,seed_1,budget_50,herding,Herding,3269410459.8690033,0.04354546778674605,21027232729.320107,0.15548458049404565,100,1
kr_vs_kp,seed_1,budget_50,random,Random,4288020147.68909,0.05711238937480943,21027232729.320107,0.20392698377803795,100,1
kr_vs_kp,seed_2,budget_25,histdistill_greedy,HistDistill-Greedy,11605921854.008171,0.1578107045708828,11605921854.008171,1.0,50,2
kr_vs_kp,seed_2,budget_25,histdistill_importance,ImportanceSample,1601919844.1050982,0.021781992197112576,11605921854.008171,0.13802607533083347,50,2
kr_vs_kp,seed_2,budget_25,histdistill_refined,HistDistill-Refined,1658056085.05475,0.022545300777651215,11605921854.008171,0.1428629372066753,50,2
kr_vs_kp,seed_2,budget_25,histdistill_density,HistDistill-Density,1658056085.05475,0.022545300777651215,11605921854.008171,0.1428629372066753,50,2
kr_vs_kp,seed_2,budget_25,herding,Herding,1619991117.2076993,0.022027715059689788,11605921854.008171,0.13958314880848746,50,2
kr_vs_kp,seed_2,budget_25,random,Random,1366973910.2257833,0.01858733141721477,11605921854.008171,0.11778244997864527,50,2
kr_vs_kp,seed_2,budget_50,histdistill_greedy,HistDistill-Greedy,20319741290.95138,0.2762962503246267,20319741290.951393,0.9999999999999994,100,2
kr_vs_kp,seed_2,budget_50,histdistill_importance,ImportanceSample,3638901737.858827,0.049479709956636336,20319741290.951393,0.17908208996141456,100,2
kr_vs_kp,seed_2,budget_50,histdistill_refined,HistDistill-Refined,3506074134.124794,0.04767359597487705,20319741290.951393,0.17254521521325117,100,2
kr_vs_kp,seed_2,budget_50,histdistill_density,HistDistill-Density,3506074134.124794,0.04767359597487705,20319741290.951393,0.17254521521325117,100,2
kr_vs_kp,seed_2,budget_50,herding,Herding,3245521359.657103,0.044130747984525966,20319741290.951393,0.15972257290019581,100,2
kr_vs_kp,seed_2,budget_50,random,Random,3019558166.2960043,0.041058229385834345,20319741290.951393,0.14860219542463599,100,2
pc1,seed_0,budget_25,histdistill_greedy,HistDistill-Greedy,72789842125.70354,0.7326051996974158,72789842125.70355,0.9999999999999998,50,0
pc1,seed_0,budget_25,histdistill_importance,ImportanceSample,34258561079.950077,0.3448008574875084,72789842125.70355,0.4706503006393071,50,0
pc1,seed_0,budget_25,histdistill_refined,HistDistill-Refined,38960558567.92903,0.39212487562054366,72789842125.70355,0.5352471915057401,50,0
pc1,seed_0,budget_25,histdistill_density,HistDistill-Density,38960558567.92903,0.39212487562054366,72789842125.70355,0.5352471915057401,50,0
pc1,seed_0,budget_25,herding,Herding,41614415603.693504,0.4188350512010465,72789842125.70355,0.5717063588601825,50,0
pc1,seed_0,budget_25,random,Random,34527205634.99844,0.3475046742859973,72789842125.70355,0.4743409880649569,50,0
pc1,seed_0,budget_50,histdistill_greedy,HistDistill-Greedy,84985724459.44952,0.855352640159924,84985724459.44955,0.9999999999999997,96,0
pc1,seed_0,budget_50,histdistill_importance,ImportanceSample,73288689914.10312,0.7376259343626725,84985724459.44955,0.8623647133710367,96,0
pc1,seed_0,budget_50,histdistill_refined,HistDistill-Refined,68750716949.01361,0.6919527677061273,84985724459.44955,0.8089678282594109,96,0
pc1,seed_0,budget_50,histdistill_density,HistDistill-Density,68750716949.01361,0.6919527677061273,84985724459.44955,0.8089678282594109,96,0
pc1,seed_0,budget_50,herding,Herding,67070660262.26009,0.6750435640513579,84985724459.44955,0.7891991353708171,96,0
pc1,seed_0,budget_50,random,Random,68644902355.987,0.6908877795320729,84985724459.44955,0.8077227415851531,96,0
pc1,seed_1,budget_25,histdistill_greedy,HistDistill-Greedy,90489729046.83553,0.721444826696766,90489729046.83553,1.0,50,1
pc1,seed_1,budget_25,histdistill_importance,ImportanceSample,37555302906.55565,0.2994160694518301,90489729046.83553,0.41502282416071595,50,1
pc1,seed_1,budget_25,histdistill_refined,HistDistill-Refined,48977794854.360916,0.39048383825313093,90489729046.83553,0.5412525307597182,50,1
pc1,seed_1,budget_25,histdistill_density,HistDistill-Density,48977794854.360916,0.39048383825313093,90489729046.83553,0.5412525307597182,50,1
pc1,seed_1,budget_25,herding,Herding,50430114266.464096,0.40206270292218993,90489729046.83553,0.5573020805528389,50,1
pc1,seed_1,budget_25,random,Random,50567084632.84111,0.403154722572092,90489729046.83553,0.5588157370508722,50,1
pc1,seed_1,budget_50,histdistill_greedy,HistDistill-Greedy,107095067524.7488,0.8538337250460889,107095067524.7488,1.0,96,1
pc1,seed_1,budget_50,histdistill_importance,ImportanceSample,88312804634.13972,0.7040889248480997,107095067524.7488,0.8246206541093161,96,1
pc1,seed_1,budget_50,histdistill_refined,HistDistill-Refined,84904153457.48015,0.6769128709100656,107095067524.7488,0.792792379890507,96,1
pc1,seed_1,budget_50,histdistill_density,HistDistill-Density,84904153457.48015,0.6769128709100656,107095067524.7488,0.792792379890507,96,1
pc1,seed_1,budget_50,herding,Herding,82132920969.2555,0.6548187463805414,107095067524.7488,0.7669160015261697,96,1
pc1,seed_1,budget_50,random,Random,84561148645.24536,0.6741782064357051,107095067524.7488,0.789589573074446,96,1
pc1,seed_2,budget_25,histdistill_greedy,HistDistill-Greedy,85919914022.08768,0.7552133258531712,85919914022.08768,1.0,50,2
pc1,seed_2,budget_25,histdistill_importance,ImportanceSample,53414833033.204666,0.46950225874909646,85919914022.08768,0.6216816397124555,50,2
pc1,seed_2,budget_25,histdistill_refined,HistDistill-Refined,43578900320.765305,0.3830470109619567,85919914022.08768,0.5072037235693969,50,2
pc1,seed_2,budget_25,histdistill_density,HistDistill-Density,43578900320.765305,0.3830470109619567,85919914022.08768,0.5072037235693969,50,2
pc1,seed_2,budget_25,herding,Herding,47986071027.19426,0.42178487615522553,85919914022.08768,0.5584976611459171,50,2
pc1,seed_2,budget_25,random,Random,39283715895.851974,0.345293475572505,85919914022.08768,0.457213165806395,50,2
pc1,seed_2,budget_50,histdistill_greedy,HistDistill-Greedy,98196451137.5809,0.8631208410139535,98196451137.5809,1.0,96,2
pc1,seed_2,budget_50,histdistill_importance,ImportanceSample,83396839767.85167,0.7330361702937949,98196451137.5809,0.8492856798969871,96,2
pc1,seed_2,budget_50,histdistill_refined,HistDistill-Refined,78443830099.87312,0.6895005249557956,98196451137.5809,0.7988458767208113,96,2
pc1,seed_2,budget_50,histdistill_density,HistDistill-Density,78443830099.87312,0.6895005249557956,98196451137.5809,0.7988458767208113,96,2
pc1,seed_2,budget_50,herding,Herding,76567801955.73001,0.6730107336162903,98196451137.5809,0.7797410300342986,96,2
pc1,seed_2,budget_50,random,Random,78823849098.27342,0.692840791469511,98196451137.5809,0.8027158638129911,96,2
pc3,seed_0,budget_25,histdistill_greedy,HistDistill-Greedy,5066461455.934589,0.36704070284594653,5066461455.934588,1.0000000000000002,50,0
pc3,seed_0,budget_25,histdistill_importance,ImportanceSample,859340907.7130892,0.06225510516453796,5066461455.934588,0.16961362781246508,50,0
pc3,seed_0,budget_25,histdistill_refined,HistDistill-Refined,1117829791.295045,0.08098137838954242,5066461455.934588,0.22063323702693474,50,0
pc3,seed_0,budget_25,histdistill_density,HistDistill-Density,1117829791.295045,0.08098137838954242,5066461455.934588,0.22063323702693474,50,0
pc3,seed_0,budget_25,herding,Herding,438068448.8164552,0.031735946823376195,5066461455.934588,0.08646438004641774,50,0
pc3,seed_0,budget_25,random,Random,806376170.4158671,0.05841806533452956,5066461455.934588,0.15915963783190734,50,0
pc3,seed_0,budget_50,histdistill_greedy,HistDistill-Greedy,7210480555.534694,0.5223645485076109,7210480555.534695,0.9999999999999999,100,0
pc3,seed_0,budget_50,histdistill_importance,ImportanceSample,2261339191.952213,0.16382312065455507,7210480555.534695,0.31361837460561914,100,0
pc3,seed_0,budget_50,histdistill_refined,HistDistill-Refined,2148130067.6661787,0.15562166547564557,7210480555.534695,0.2979177394795545,100,0
pc3,seed_0,budget_50,histdistill_density,HistDistill-Density,2148130067.6661787,0.15562166547564557,7210480555.534695,0.2979177394795545,100,0
pc3,seed_0,budget_50,herding,Herding,1631123507.5189214,0.11816703311282821,7210480555.534695,0.22621564470718764,100,0
pc3,seed_0,budget_50,random,Random,2411370910.6320457,0.17469219524485471,7210480555.534695,0.33442582530523585,100,0
pc3,seed_1,budget_25,histdistill_greedy,HistDistill-Greedy,6211683593.1241255,0.3913690146478459,6211683593.124125,1.0000000000000002,50,1
pc3,seed_1,budget_25,histdistill_importance,ImportanceSample,1113616876.926873,0.07016377014124142,6211683593.124125,0.17927778519813287,50,1
pc3,seed_1,budget_25,histdistill_refined,HistDistill-Refined,1273937093.3807776,0.08026479415526998,6211683593.124125,0.2050872479710544,50,1
pc3,seed_1,budget_25,histdistill_density,HistDistill-Density,1273937093.3807776,0.08026479415526998,6211683593.124125,0.2050872479710544,50,1
pc3,seed_1,budget_25,herding,Herding,472801635.37508637,0.029789010883532953,6211683593.124125,0.07611489353682517,50,1
pc3,seed_1,budget_25,random,Random,818925212.1950177,0.051596632146848904,6211683593.124125,0.13183627271381104,50,1
pc3,seed_1,budget_50,histdistill_greedy,HistDistill-Greedy,8447410820.889097,0.5322316888381879,8447410820.889097,1.0,100,1
pc3,seed_1,budget_50,histdistill_importance,ImportanceSample,2825507465.5415287,0.17802195750813468,8447410820.889097,0.3344820709506042,100,1
pc3,seed_1,budget_50,histdistill_refined,HistDistill-Refined,2828886489.5949965,0.17823485394666883,8447410820.889097,0.3348820780208312,100,1
pc3,seed_1,budget_50,histdistill_density,HistDistill-Density,2828886489.5949965,0.17823485394666883,8447410820.889097,0.3348820780208312,100,1
pc3,seed_1,budget_50,herding,Herding,2127825492.7702796,0.1340642925486225,8447410820.889097,0.25189085009438716,100,1
pc3,seed_1,budget_50,random,Random,3151336073.3352566,0.1985508880733465,8447410820.889097,0.3730534882407407,100,1
pc3,seed_2,budget_25,histdistill_greedy,HistDistill-Greedy,3840422474.5464673,0.3828446045080532,3840422474.546467,1.0000000000000002,50,2
pc3,seed_2,budget_25,histdistill_importance,ImportanceSample,987684953.6157293,0.09846048395762079,3840422474.546467,0.2571813283986079,50,2
pc3,seed_2,budget_25,histdistill_refined,HistDistill-Refined,919981084.9559622,0.09171121066997949,3840422474.546467,0.23955205216441897,50,2
pc3,seed_2,budget_25,histdistill_density,HistDistill-Density,919981084.9559622,0.09171121066997949,3840422474.546467,0.23955205216441897,50,2
pc3,seed_2,budget_25,herding,Herding,307814524.3010365,0.030685459893779445,3840422474.546467,0.0801512141805148,50,2
pc3,seed_2,budget_25,random,Random,926194505.2366052,0.09233061503128379,3840422474.546467,0.2411699523620728,50,2
pc3,seed_2,budget_50,histdistill_greedy,HistDistill-Greedy,4935469375.062635,0.492007802131354,4935469375.0626335,1.0000000000000004,100,2
pc3,seed_2,budget_50,histdistill_importance,ImportanceSample,1215398451.3284044,0.1211608208478349,4935469375.0626335,0.246257925835672,100,2
pc3,seed_2,budget_50,histdistill_refined,HistDistill-Refined,1632118344.1827235,0.16270285525364353,4935469375.0626335,0.3306916161671069,100,2
pc3,seed_2,budget_50,histdistill_density,HistDistill-Density,1632118344.1827235,0.16270285525364353,4935469375.0626335,0.3306916161671069,100,2
pc3,seed_2,budget_50,herding,Herding,1158330638.1115475,0.11547183623066015,4935469375.0626335,0.23469513233416583,100,2
pc3,seed_2,budget_50,random,Random,1988006118.8542612,0.19818064845124383,4935469375.0626335,0.40279980844355506,100,2
pc4,seed_0,budget_25,histdistill_greedy,HistDistill-Greedy,10290412274.888014,0.5943723863462965,10290412274.88802,0.9999999999999994,50,0
pc4,seed_0,budget_25,histdistill_importance,ImportanceSample,2222357618.866508,0.1283629815749957,10290412274.88802,0.2159639049923966,50,0
pc4,seed_0,budget_25,histdistill_refined,HistDistill-Refined,3270021702.8209085,0.18887587309333484,10290412274.88802,0.31777363389033825,50,0
pc4,seed_0,budget_25,histdistill_density,HistDistill-Density,3270021702.8209085,0.18887587309333484,10290412274.88802,0.31777363389033825,50,0
pc4,seed_0,budget_25,herding,Herding,3861944998.112007,0.2230652575570358,10290412274.88802,0.37529545901056066,50,0
pc4,seed_0,budget_25,random,Random,4133144056.264016,0.238729667015347,10290412274.88802,0.40164999670132195,50,0
pc4,seed_0,budget_50,histdistill_greedy,HistDistill-Greedy,15434475038.103626,0.8914925384269731,15434475038.103636,0.9999999999999993,100,0
pc4,seed_0,budget_50,histdistill_importance,ImportanceSample,6023595454.222229,0.34792180418735774,15434475038.103636,0.39026889086616584,100,0
pc4,seed_0,budget_50,histdistill_refined,HistDistill-Refined,6343883897.596377,0.36642160782224226,15434475038.103636,0.4110203866302551,100,0
pc4,seed_0,budget_50,histdistill_density,HistDistill-Density,6343883897.596377,0.36642160782224226,15434475038.103636,0.4110203866302551,100,0
pc4,seed_0,budget_50,herding,Herding,7241665113.826848,0.41827729150655724,15434475038.103636,0.46918765270273805,100,0
pc4,seed_0,budget_50,random,Random,8751015643.038557,0.5054571101489908,15434475038.103636,0.5669785089181598,100,0
pc4,seed_1,budget_25,histdistill_greedy,HistDistill-Greedy,9611356394.570208,0.5807141519674457,9611356394.570211,0.9999999999999996,50,1
pc4,seed_1,budget_25,histdistill_importance,ImportanceSample,1193624013.7470818,0.07211826598196926,9611356394.570211,0.12418892451240299,50,1
pc4,seed_1,budget_25,histdistill_refined,HistDistill-Refined,2808177070.026422,0.169668889472883,9611356394.570211,0.2921728166913942,50,1
pc4,seed_1,budget_25,histdistill_density,HistDistill-Density,2808177070.026422,0.169668889472883,9611356394.570211,0.2921728166913942,50,1
pc4,seed_1,budget_25,herding,Herding,3034644803.700907,0.18335197565862307,9611356394.570211,0.31573533215512467,50,1
pc4,seed_1,budget_25,random,Random,2539970269.486289,0.15346394624389667,9611356394.570211,0.264267618972199,50,1
pc4,seed_1,budget_50,histdistill_greedy,HistDistill-Greedy,13927115290.02348,0.8414705076973154,13927115290.02349,0.9999999999999992,100,1
pc4,seed_1,budget_50,histdistill_importance,ImportanceSample,5444031219.262791,0.32892609981297655,13927115290.02349,0.39089438881593463,100,1
pc4,seed_1,budget_50,histdistill_refined,HistDistill-Refined,5563544977.57716,0.336147071334455,13927115290.02349,0.3994757608966254,100,1
pc4,seed_1,budget_50,histdistill_density,HistDistill-Density,5563544977.57716,0.336147071334455,13927115290.02349,0.3994757608966254,100,1
pc4,seed_1,budget_50,herding,Herding,6066602112.083794,0.3665415739689873,13927115290.02349,0.4355964595503511,100,1
pc4,seed_1,budget_50,random,Random,5736030573.534829,0.34656857923314704,13927115290.02349,0.4118606369004327,100,1
pc4,seed_2,budget_25,histdistill_greedy,HistDistill-Greedy,9314805401.672575,0.5758670249407093,9314805401.672579,0.9999999999999996,50,2
pc4,seed_2,budget_25,histdistill_importance,ImportanceSample,2057037087.8831253,0.12717172038604815,9314805401.672579,0.22083521868462877,50,2
pc4,seed_2,budget_25,histdistill_refined,HistDistill-Refined,2977579196.009938,0.18408217876711636,9314805401.672579,0.31966091266654695,50,2
pc4,seed_2,budget_25,histdistill_density,HistDistill-Density,2977579196.009938,0.18408217876711636,9314805401.672579,0.31966091266654695,50,2
pc4,seed_2,budget_25,herding,Herding,2967571362.3943477,0.18346346682180006,9314805401.672579,0.3185865119481172,50,2
pc4,seed_2,budget_25,random,Random,4260792344.6160774,0.26341396363939396,9314805401.672579,0.4574215091869771,50,2
pc4,seed_2,budget_50,histdistill_greedy,HistDistill-Greedy,13599127031.980822,0.8407356340789879,13599127031.98083,0.9999999999999994,100,2
pc4,seed_2,budget_50,histdistill_importance,ImportanceSample,4486357556.050976,0.2773590286877537,13599127031.98083,0.329900407982107,100,2
pc4,seed_2,budget_50,histdistill_refined,HistDistill-Refined,5680189143.467445,0.35116499831137254,13599127031.98083,0.4176877773190473,100,2
pc4,seed_2,budget_50,histdistill_density,HistDistill-Density,5680189143.467445,0.35116499831137254,13599127031.98083,0.4176877773190473,100,2
pc4,seed_2,budget_50,herding,Herding,5936533573.877379,0.3670129197798965,13599127031.98083,0.4365378424597797,100,2
pc4,seed_2,budget_50,random,Random,6488251275.200271,0.40112163354979347,13599127031.98083,0.4771079246441307,100,2
phoneme,seed_0,budget_25,histdistill_greedy,HistDistill-Greedy,11041268271.231747,0.1128456114264279,11041268271.23174,1.0000000000000004,50,0
phoneme,seed_0,budget_25,histdistill_importance,ImportanceSample,774278692.4118766,0.007913398199673126,11041268271.23174,0.07012588349377183,50,0
phoneme,seed_0,budget_25,histdistill_refined,HistDistill-Refined,1418792593.867402,0.014500554991441539,11041268271.23174,0.1284990599824566,50,0
phoneme,seed_0,budget_25,histdistill_density,HistDistill-Density,1418792593.867402,0.014500554991441539,11041268271.23174,0.1284990599824566,50,0
phoneme,seed_0,budget_25,herding,Herding,953.332591474491,9.743391477768934e-09,11041268271.23174,8.63426707924867e-08,50,0
phoneme,seed_0,budget_25,random,Random,1738949795.2688737,0.01777267321710373,11041268271.23174,0.1574954753884338,50,0
phoneme,seed_0,budget_50,histdistill_greedy,HistDistill-Greedy,18927763356.233765,0.19344834093327007,18927763356.233765,1.0,100,0
phoneme,seed_0,budget_50,histdistill_importance,ImportanceSample,2350479141.735878,0.02402271635635756,18927763356.233765,0.12418155793150062,100,0
phoneme,seed_0,budget_50,histdistill_refined,HistDistill-Refined,3044802287.989434,0.031118940996659943,18927763356.233765,0.16086434676322406,100,0
phoneme,seed_0,budget_50,histdistill_density,HistDistill-Density,3044802287.989434,0.031118940996659943,18927763356.233765,0.16086434676322406,100,0
phoneme,seed_0,budget_50,herding,Herding,1917.399860223365,1.9596495100079214e-08,18927763356.233765,1.0130092098768125e-07,100,0
phoneme,seed_0,budget_50,random,Random,4024616025.409388,0.04113297901901781,18927763356.233765,0.21263030130202368,100,0
phoneme,seed_1,budget_25,histdistill_greedy,HistDistill-Greedy,9281616076.358967,0.09876360403234913,9281616076.358969,0.9999999999999998,50,1
phoneme,seed_1,budget_25,histdistill_importance,ImportanceSample,1736343218.2800245,0.018476040450677095,9281616076.358969,0.18707337213641403,50,1
phoneme,seed_1,budget_25,histdistill_refined,HistDistill-Refined,1391561129.5903316,0.01480729123667673,9281616076.358969,0.14992659878862594,50,1
phoneme,seed_1,budget_25,histdistill_density,HistDistill-Density,1391561129.5903316,0.01480729123667673,9281616076.358969,0.14992659878862594,50,1
phoneme,seed_1,budget_25,herding,Herding,1028.6905931252722,1.0946066889149088e-08,9281616076.358969,1.1083097864233265e-07,50,1
phoneme,seed_1,budget_25,random,Random,1867380086.814814,0.019870374507498564,9281616076.358969,0.20119126577225954,50,1
phoneme,seed_1,budget_50,histdistill_greedy,HistDistill-Greedy,16914676264.433968,0.1799852929891131,16914676264.433971,0.9999999999999998,100,1
phoneme,seed_1,budget_50,histdistill_importance,ImportanceSample,2367097251.154344,0.025187753263629837,16914676264.433971,0.13994339673716222,100,1
phoneme,seed_1,budget_50,histdistill_refined,HistDistill-Refined,3409358032.10046,0.03627821749108255,16914676264.433971,0.20156212148554237,100,1
phoneme,seed_1,budget_50,histdistill_density,HistDistill-Density,3409358032.10046,0.03627821749108255,16914676264.433971,0.20156212148554237,100,1
phoneme,seed_1,budget_50,herding,Herding,2070.483703754613,2.203155474119437e-08,16914676264.433971,1.22407527722429e-07,100,1
phoneme,seed_1,budget_50,random,Random,3401644264.3107414,0.036196137010559154,16914676264.433971,0.20110608155494444,100,1
phoneme,seed_2,budget_25,histdistill_greedy,HistDistill-Greedy,10518570832.25476,0.11149152817580833,10518570832.254757,1.0000000000000004,50,2
phoneme,seed_2,budget_25,histdistill_importance,ImportanceSample,1076273805.761607,0.011407957721023631,10518570832.254757,0.10232129658349197,50,2
phoneme,seed_2,budget_25,histdistill_refined,HistDistill-Refined,1553252162.9094822,0.016463686944439778,10518570832.254757,0.14766760500832485,50,2
phoneme,seed_2,budget_25,histdistill_density,HistDistill-Density,1553252162.9094822,0.016463686944439778,10518570832.254757,0.14766760500832485,50,2
phoneme,seed_2,budget_25,herding,Herding,944.4397417949984,1.0010583354137926e-08,10518570832.254757,8.97878387526672e-08,50,2
phoneme,seed_2,budget_25,random,Random,1578856107.7918239,0.016735075803989773,10518570832.254757,0.15010177076056072,50,2
phoneme,seed_2,budget_50,histdistill_greedy,HistDistill-Greedy,17964498806.66174,0.19041459688852644,17964498806.661736,1.0000000000000002,100,2
phoneme,seed_2,budget_50,histdistill_importance,ImportanceSample,2363359490.839251,0.025050414686990867,17964498806.661736,0.13155721828225186,100,2
phoneme,seed_2,budget_50,histdistill_refined,HistDistill-Refined,3298129625.312247,0.034958505096566,17964498806.661736,0.18359151907367482,100,2
phoneme,seed_2,budget_50,histdistill_density,HistDistill-Density,3298129625.312247,0.034958505096566,17964498806.661736,0.18359151907367482,100,2
phoneme,seed_2,budget_50,herding,Herding,1894.370495163725,2.0079368652375398e-08,17964498806.661736,1.0545078465875373e-07,100,2
phoneme,seed_2,budget_50,random,Random,2689484631.399705,0.0285071761498826,17964498806.661736,0.14971108631220867,100,2
qsar_biodeg,seed_0,budget_25,histdistill_greedy,HistDistill-Greedy,9358837525.197935,0.31102567087099686,9358837525.197933,1.0000000000000002,50,0
qsar_biodeg,seed_0,budget_25,histdistill_importance,ImportanceSample,1522118576.0985055,0.05058512341961312,9358837525.197933,0.16263970519846307,50,0
qsar_biodeg,seed_0,budget_25,histdistill_refined,HistDistill-Refined,2418416525.9548116,0.08037212104659253,9358837525.197933,0.2584099274555644,50,0
qsar_biodeg,seed_0,budget_25,histdistill_density,HistDistill-Density,2418416525.9548116,0.08037212104659253,9358837525.197933,0.2584099274555644,50,0
qsar_biodeg,seed_0,budget_25,herding,Herding,1453296695.2834253,0.04829794067993185,9358837525.197933,0.15528602685649134,50,0
qsar_biodeg,seed_0,budget_25,random,Random,2182463967.4347053,0.07253062335952887,9358837525.197933,0.23319818957841643,50,0
qsar_biodeg,seed_0,budget_50,histdistill_greedy,HistDistill-Greedy,16693521135.055992,0.5547818942524215,16693521135.055996,0.9999999999999998,100,0
qsar_biodeg,seed_0,budget_50,histdistill_importance,ImportanceSample,4914801820.307237,0.16333540669376295,16693521135.055996,0.2944137297664703,100,0
qsar_biodeg,seed_0,budget_50,histdistill_refined,HistDistill-Refined,5303884009.399836,0.17626591740737024,16693521135.055996,0.317721106679034,100,0
qsar_biodeg,seed_0,budget_50,histdistill_density,HistDistill-Density,5303884009.399836,0.17626591740737024,16693521135.055996,0.317721106679034,100,0
qsar_biodeg,seed_0,budget_50,herding,Herding,3774325539.0624204,0.1254335412610551,16693521135.055996,0.22609523230760625,100,0
qsar_biodeg,seed_0,budget_50,random,Random,5065867967.594575,0.16835584322548355,16693521135.055996,0.3034631176137174,100,0
qsar_biodeg,seed_1,budget_25,histdistill_greedy,HistDistill-Greedy,9827824547.002464,0.3464948809997272,9827824547.002464,1.0,50,1
qsar_biodeg,seed_1,budget_25,histdistill_importance,ImportanceSample,1741844804.6541836,0.06141138411885133,9827824547.002464,0.17723605018828456,50,1
qsar_biodeg,seed_1,budget_25,histdistill_refined,HistDistill-Refined,2516836779.1461678,0.0887349032448869,9827824547.002464,0.25609297023050903,50,1
qsar_biodeg,seed_1,budget_25,histdistill_density,HistDistill-Density,2516836779.1461678,0.0887349032448869,9827824547.002464,0.25609297023050903,50,1
qsar_biodeg,seed_1,budget_25,herding,Herding,1312302973.1961997,0.046267234458504156,9827824547.002464,0.1335293448636564,50,1
qsar_biodeg,seed_1,budget_25,random,Random,2672853023.047755,0.09423549288262041,9827824547.002464,0.2719679223275296,50,1
qsar_biodeg,seed_1,budget_50,histdistill_greedy,HistDistill-Greedy,16984904362.341557,0.5988286001316838,16984904362.341558,0.9999999999999999,100,1
qsar_biodeg,seed_1,budget_50,histdistill_importance,ImportanceSample,4454634604.910288,0.15705490873831632,16984904362.341558,0.26227022006594136,100,1
qsar_biodeg,seed_1,budget_50,histdistill_refined,HistDistill-Refined,5093397032.58569,0.17957544828457747,16984904362.341558,0.2998778753137182,100,1
qsar_biodeg,seed_1,budget_50,histdistill_density,HistDistill-Density,5093397032.58569,0.17957544828457747,16984904362.341558,0.2998778753137182,100,1
qsar_biodeg,seed_1,budget_50,herding,Herding,3507645558.436636,0.12366737160874745,16984904362.341558,0.2065154730110631,100,1
qsar_biodeg,seed_1,budget_50,random,Random,5531106700.5741005,0.19500756742719413,16984904362.341558,0.32564838650710987,100,1
qsar_biodeg,seed_2,budget_25,histdistill_greedy,HistDistill-Greedy,11341874379.403418,0.35977517015905136,11341874379.403416,1.0000000000000002,50,2
qsar_biodeg,seed_2,budget_25,histdistill_importance,ImportanceSample,1521020648.9657135,0.0482482387382829,11341874379.403416,0.1341066386458884,50,2
qsar_biodeg,seed_2,budget_25,histdistill_refined,HistDistill-Refined,2499344583.715645,0.07928161543786182,11341874379.403416,0.2203643330995093,50,2
qsar_biodeg,seed_2,budget_25,histdistill_density,HistDistill-Density,2499344583.715645,0.07928161543786182,11341874379.403416,0.2203643330995093,50,2
qsar_biodeg,seed_2,budget_25,herding,Herding,1376650579.5183015,0.04366868120098201,11341874379.403416,0.12137769591402524,50,2
qsar_biodeg,seed_2,budget_25,random,Random,2253590375.3843546,0.07148605544821365,11341874379.403416,0.19869646762062743,50,2
qsar_biodeg,seed_2,budget_50,histdistill_greedy,HistDistill-Greedy,19196711441.227455,0.6089381608567153,19196711441.227455,1.0,100,2
qsar_biodeg,seed_2,budget_50,histdistill_importance,ImportanceSample,5093486022.687056,0.1615702783521197,19196711441.227455,0.2653311760340433,100,2
qsar_biodeg,seed_2,budget_50,histdistill_refined,HistDistill-Refined,5338012723.305622,0.16932690061582914,19196711441.227455,0.278069123435462,100,2
qsar_biodeg,seed_2,budget_50,histdistill_density,HistDistill-Density,5338012723.305622,0.16932690061582914,19196711441.227455,0.278069123435462,100,2
qsar_biodeg,seed_2,budget_50,herding,Herding,3606009098.4540176,0.11438607884313583,19196711441.227455,0.18784514782618653,100,2
qsar_biodeg,seed_2,budget_50,random,Random,5299538972.594492,0.1681064762180867,19196711441.227455,0.2760649389776749,100,2
